canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability
mastomys_coucha,12.33,10.02,38.29,4692.6,26.72,0.56,26.16,14.94,9.71,21.48,3.17,491.17,67.17,19.94,51.28,188.07,49.85,142.75,95.17,205.1,0.7532
mastomys_erythroleucus,16.71,9.15,45.03,3454.2,27.88,7.57,20.31,18.74,14.68,23.82,9.6,820.14,105.1,38.94,43.03,294.29,97.34,234.98,156.65,113.7,0.9426
mastomys_natalensis,21.46,8.34,68.0,1749.6,28.21,15.95,12.26,22.69,20.24,25.76,17.17,1567.73,182.35,89.28,31.66,510.59,223.19,440.27,293.51,183.1,0.9782
mastomys_shortridgei,16.67,9.24,47.73,3250.8,27.31,7.96,19.35,18.61,14.74,23.44,9.9,882.53,111.85,42.9,41.67,313.19,107.24,252.26,168.17,214.8,0.9558
maxomys_alticola,22.63,8.25,89.19,1044.0,27.72,18.47,9.25,23.56,21.71,25.87,19.4,1822.39,203.05,110.92,26.96,568.53,277.31,507.5,338.33,334.7,0.9637
maxomys_baeodon,23.24,8.14,89.06,846.0,28.27,19.13,9.14,24.16,22.33,26.44,20.04,1881.32,207.02,116.58,25.64,579.67,291.45,522.67,348.45,334.1,0.9542
maxomys_bartelsii,22.59,8.18,82.53,1252.8,28.04,18.12,9.92,23.58,21.59,26.06,19.12,1763.61,199.05,105.3,28.35,557.35,263.25,492.36,328.24,244.0,0.9642
maxomys_inas,24.25,7.84,88.69,817.2,29.11,20.28,8.84,25.14,23.37,27.35,21.16,1910.3,209.83,118.68,25.45,587.52,296.7,530.54,353.69,192.2,0.9363
maxomys_ochraceiventer,23.91,8.01,88.91,637.2,28.86,19.85,9.01,24.81,23.0,27.06,20.75,1932.22,209.82,121.97,24.25,587.5,304.94,535.46,356.98,330.3,0.9427
maxomys_panglima,20.24,8.69,69.24,1810.8,27.15,14.6,12.55,21.5,18.99,24.64,15.85,1516.35,177.02,85.84,32.07,495.66,214.59,426.15,284.1,341.9,0.9895
maxomys_rajah,26.04,7.56,88.31,117.0,30.75,22.19,8.56,26.9,25.19,29.04,23.05,2010.79,211.09,132.75,20.78,591.05,331.86,553.75,369.17,245.9,0.8993
maxomys_surifer,23.03,8.1,86.61,1132.2,28.17,18.82,9.35,23.96,22.09,26.3,19.75,1808.25,202.58,109.18,27.55,567.22,272.94,504.09,336.06,233.1,0.9575
maxomys_whiteheadi,25.84,7.59,88.36,183.6,30.57,21.97,8.59,26.7,24.98,28.85,22.83,2007.38,211.66,131.78,21.22,592.65,329.45,553.26,368.84,245.7,0.9037
mazama_americana,20.07,8.76,70.73,1774.8,26.88,14.5,12.38,21.31,18.83,24.41,15.74,1526.1,177.78,86.69,31.83,497.78,216.73,428.71,285.8,385.3,0.9908
mazama_bricenii,23.04,8.1,87.52,1112.4,28.13,18.88,9.25,23.96,22.11,26.28,19.8,1813.94,202.97,109.72,27.42,568.3,274.3,505.56,337.04,240.2,0.9574
mazama_chunyi,18.64,8.89,55.17,2566.8,27.5,11.38,16.12,20.25,17.02,24.28,12.99,1178.09,143.72,61.74,37.11,402.41,154.35,334.05,222.7,233.9,0.9893
mazama_gouazoubira,19.56,8.84,66.67,1962.0,26.85,13.59,13.27,20.88,18.23,24.2,14.91,1441.63,169.81,80.39,33.08,475.47,200.99,405.88,270.58,376.9,0.9931
mazama_nana,12.18,10.15,40.47,4464.0,25.98,0.9,25.08,14.69,9.67,20.96,3.4,508.1,68.68,21.27,49.76,192.3,53.18,147.29,98.19,334.9,0.7605
mazama_rufina,26.47,7.44,88.15,77.4,31.11,22.67,8.44,27.31,25.62,29.42,23.51,2019.1,211.41,133.74,20.52,591.94,334.35,555.77,370.52,199.2,0.8896
megadendromus_nikolausi,21.58,8.52,88.81,1184.4,26.86,17.27,9.59,22.54,20.62,24.94,18.22,1760.41,197.86,105.78,27.9,553.99,264.44,491.06,327.37,430.6,0.9777
megaderma_lyra,17.49,8.99,46.54,3241.8,28.11,8.8,19.31,19.42,15.56,24.25,10.74,904.45,114.58,44.01,41.61,320.81,110.02,258.5,172.33,92.5,0.9624
megaderma_spasma,21.59,8.3,67.52,1755.0,28.35,16.06,12.29,22.82,20.36,25.89,17.29,1568.63,182.52,89.28,31.7,511.05,223.2,440.55,293.7,161.0,0.9767
megadontomys_thomasi,17.49,9.01,47.4,3178.8,27.95,8.93,19.01,19.39,15.59,24.14,10.84,925.24,116.8,45.34,41.19,327.05,113.36,264.25,176.16,122.8,0.9658
megaerops_ecaudatus,22.76,8.15,83.81,1211.4,28.11,18.39,9.72,23.73,21.79,26.16,19.36,1779.82,200.37,106.68,28.08,561.04,266.69,496.64,331.09,236.7,0.9617
megaerops_niphanae,16.3,9.21,43.74,3612.6,27.88,6.82,21.06,18.41,14.19,23.67,8.93,766.08,99.02,35.7,44.08,277.25,89.24,219.9,146.6,101.8,0.9259
megaerops_wetmorei,23.27,8.11,89.02,901.8,28.28,19.18,9.11,24.18,22.36,26.46,20.09,1870.43,206.55,115.32,26.01,578.34,288.31,519.99,346.66,303.1,0.9537
megaloglossus_woermanni,26.15,7.49,88.22,201.6,30.82,22.33,8.49,27.0,25.31,29.13,23.18,2014.69,212.68,132.06,21.34,595.52,330.14,555.39,370.26,189.1,0.8969
megasorex_gigas,16.98,9.11,46.18,3330.0,27.83,8.11,19.73,18.96,15.01,23.89,10.08,864.4,110.03,41.64,42.2,308.09,104.09,247.31,164.87,129.4,0.9535
melanomys_caliginosus,23.38,7.99,86.06,1119.6,28.48,19.2,9.29,24.3,22.45,26.63,20.12,1819.76,203.71,110.0,27.46,570.38,275.0,507.22,338.15,185.2,0.9518
melanomys_robustulus,24.56,7.78,88.61,727.2,29.39,20.61,8.78,25.44,23.68,27.63,21.49,1933.53,211.17,121.09,24.85,591.29,302.73,536.41,357.6,187.3,0.9304
melanomys_zunigae,21.53,8.33,68.68,1720.8,28.2,16.08,12.13,22.75,20.32,25.78,17.29,1580.17,183.48,90.24,31.47,513.75,225.59,443.61,295.74,185.8,0.9775
mellivora_capensis,23.05,8.24,89.17,743.4,28.13,18.89,9.24,23.97,22.13,26.28,19.82,1895.93,207.28,118.57,24.96,580.39,296.41,526.08,350.72,412.1,0.9573
melogale_moschata,12.94,9.85,38.02,4638.6,27.19,1.29,25.9,15.53,10.35,22.01,3.88,509.27,69.45,20.83,50.92,194.47,52.07,147.92,98.62,135.7,0.7741
melogale_personata,17.28,9.04,46.44,3274.2,27.99,8.53,19.46,19.23,15.34,24.1,10.47,889.1,112.83,43.1,41.83,315.92,107.75,254.21,169.47,109.5,0.9592
melomys_bougainville,22.59,8.24,88.76,1117.8,27.69,18.41,9.28,23.51,21.66,25.83,19.34,1802.02,201.7,108.94,27.45,564.76,272.36,502.27,334.85,307.5,0.9643
melomys_burtoni,13.54,9.92,43.57,3974.4,26.07,3.3,22.77,15.82,11.27,21.51,5.57,616.7,81.26,27.5,46.5,227.53,68.74,177.76,118.51,355.9,0.8402
melomys_capensis,18.57,9.04,62.04,2239.2,26.58,12.01,14.57,20.02,17.11,23.67,13.47,1307.88,156.57,70.92,34.93,438.41,177.3,369.43,246.29,398.7,0.9942
melomys_cervinipes,14.04,9.78,43.24,3942.0,26.48,3.86,22.61,16.3,11.78,21.95,6.12,634.86,83.51,28.42,46.28,233.83,71.05,182.93,121.95,294.8,0.8555
melomys_leucogaster,21.25,8.57,83.4,1328.4,26.9,16.62,10.27,22.27,20.22,24.84,17.65,1709.49,193.84,101.35,28.86,542.76,253.38,477.68,318.45,414.6,0.9813
melomys_obiensis,24.4,8.01,88.9,261.0,29.36,20.35,9.01,25.3,23.5,27.55,21.25,1973.75,209.18,128.72,21.74,585.7,321.8,544.5,363.0,430.8,0.9335
melomys_rubicola,20.34,8.72,74.18,1643.4,26.81,15.05,11.76,21.52,19.17,24.46,16.23,1581.26,182.76,90.98,30.96,511.73,227.45,443.51,295.67,405.4,0.9892
melomys_rufescens,22.27,8.39,89.35,963.0,27.44,18.05,9.39,23.21,21.33,25.56,18.99,1833.67,203.27,112.43,26.42,569.15,281.09,510.14,340.1,428.2,0.9689
melonycteris_melanops,23.21,8.17,89.1,779.4,28.25,19.08,9.17,24.13,22.29,26.42,20.0,1893.25,207.46,118.02,25.2,580.89,295.05,525.56,350.38,370.7,0.9547
melonycteris_woodfordi,22.2,8.29,82.56,1279.8,27.73,17.68,10.04,23.21,21.2,25.72,18.69,1746.61,197.46,104.02,28.53,552.89,260.06,487.77,325.18,290.2,0.9697
melursus_ursinus,17.34,9.02,46.2,3285.0,28.08,8.56,19.51,19.3,15.39,24.17,10.51,887.01,112.63,42.95,41.9,315.37,107.37,253.64,169.09,95.2,0.959
mephitis_macroura,14.51,9.52,39.58,4244.4,27.74,3.69,24.04,16.92,12.11,22.93,6.1,590.84,78.96,25.46,48.3,221.09,63.64,170.84,113.89,79.7,0.8403
mephitis_mephitis,4.27,11.32,27.82,7767.0,26.64,-14.04,40.68,8.34,0.2,18.5,-9.97,783.4,123.86,18.42,71.78,346.8,46.06,235.72,157.14,0.0,0.6957
meriones_crassus,11.86,10.11,37.81,4816.8,26.57,-0.17,26.75,14.54,9.19,21.22,2.5,473.61,65.18,18.9,52.11,182.49,47.25,137.85,91.9,218.4,0.7341
meriones_hurrianae,11.73,10.13,37.36,4892.4,26.63,-0.47,27.1,14.44,9.02,21.21,2.24,467.79,64.62,18.47,52.62,180.94,46.18,136.27,90.85,203.6,0.7282
meriones_libycus,7.49,10.93,32.91,6186.6,25.76,-7.46,33.21,10.81,4.17,19.11,-4.14,479.32,70.52,15.48,61.24,197.46,38.7,141.7,94.47,247.5,0.6397
meriones_persicus,8.19,10.79,33.43,5988.6,25.94,-6.33,32.28,11.42,4.96,19.49,-3.11,461.6,67.28,15.42,59.92,188.39,38.54,136.15,90.77,232.3,0.6462
meriones_shawi,9.77,10.33,32.27,5931.0,27.37,-4.64,32.01,12.97,6.56,20.97,-1.44,489.08,71.09,16.49,59.54,199.05,41.23,144.17,96.11,17.2,0.7
meriones_tristrami,8.11,10.83,33.73,5952.6,25.77,-6.34,32.11,11.32,4.89,19.34,-3.13,454.03,66.06,15.25,59.68,184.98,38.13,133.87,89.25,262.5,0.6396
meriones_unguiculatus,3.17,11.52,27.19,8121.6,26.47,-15.89,42.35,7.41,-1.06,18.0,-11.65,837.81,134.52,18.05,74.14,376.67,45.13,253.08,168.72,1.8,0.6826
meriones_vinogradovi,5.87,11.22,31.39,6723.0,25.53,-10.21,35.75,9.45,2.3,18.39,-6.64,556.92,84.01,16.33,64.82,235.24,40.82,165.63,110.42,243.7,0.6433
mesembriomys_gouldii,16.67,9.39,53.68,2856.6,26.28,8.8,17.49,18.41,14.92,22.79,10.54,1020.86,126.59,51.86,39.04,354.46,129.64,290.46,193.64,400.9,0.9755
mesembriomys_macrurus,17.38,9.25,56.31,2633.4,26.42,9.99,16.44,19.03,15.74,23.13,11.63,1122.92,137.51,58.43,37.56,385.02,146.08,318.66,212.44,395.6,0.9862
mesocricetus_auratus,6.22,11.16,31.65,6616.8,25.61,-9.64,35.25,9.75,2.7,18.56,-6.11,540.03,81.07,16.15,64.11,226.99,40.38,160.42,106.95,240.0,0.6429
mesocricetus_brandti,5.53,11.28,31.01,6854.4,25.53,-10.83,36.37,9.17,1.9,18.26,-7.2,581.0,88.18,16.61,65.7,246.89,41.52,173.05,115.37,234.4,0.6474
mesocricetus_newtoni,3.32,11.56,28.07,7876.8,25.98,-15.22,41.2,7.44,-0.8,17.74,-11.1,787.52,125.11,18.04,72.51,350.31,45.1,237.25,158.16,93.8,0.6736
mesomys_hispidus,23.05,8.18,89.11,889.2,28.1,18.92,9.18,23.97,22.13,26.27,19.84,1868.0,206.12,115.31,25.93,577.13,288.26,519.24,346.16,343.3,0.9573
mesomys_stimulax,24.5,7.99,88.87,232.2,29.44,20.46,8.99,25.4,23.6,27.65,21.36,1976.43,209.07,129.21,21.55,585.38,323.03,545.05,363.37,429.1,0.9316
mesophylla_macconnelli,24.08,7.98,88.86,595.8,29.02,20.04,8.98,24.98,23.18,27.22,20.94,1941.71,210.3,123.02,23.97,588.83,307.55,537.83,358.55,323.2,0.9395
metachirus_nudicaudatus,22.97,8.18,89.1,959.4,28.02,18.84,9.18,23.89,22.05,26.18,19.76,1850.58,205.1,113.51,26.4,574.27,283.77,514.83,343.22,322.7,0.9586
micaelamys_granti,9.74,10.43,33.83,5682.6,26.7,-4.13,30.83,12.83,6.66,20.53,-1.05,456.06,65.5,16.01,57.88,183.41,40.02,134.05,89.37,137.6,0.6793
micaelamys_namaquensis,13.71,9.79,41.35,4168.8,26.74,3.05,23.69,16.08,11.34,22.0,5.42,584.39,77.79,25.43,47.79,217.82,63.56,168.83,112.55,239.0,0.8268
micoureus_alstoni,19.9,8.57,56.03,2392.2,28.32,13.02,15.3,21.43,18.37,25.26,14.55,1277.06,154.24,68.17,35.95,431.88,170.41,361.38,240.92,120.9,0.9876
micoureus_constantiae,14.79,9.65,45.09,3684.6,26.56,5.16,21.4,16.93,12.65,22.28,7.3,712.25,92.42,32.9,44.56,258.77,82.26,204.62,136.41,300.6,0.8957
micoureus_demerarae,20.78,8.63,76.79,1533.6,26.96,15.72,11.24,21.9,19.65,24.71,16.84,1630.43,187.2,94.8,30.22,524.16,237.01,456.7,304.47,390.6,0.9857
micoureus_regina,23.92,7.93,88.81,835.2,28.83,19.9,8.93,24.81,23.03,27.05,20.79,1899.06,208.83,117.79,25.57,584.73,294.48,527.53,351.69,235.3,0.9424
microcavia_australis,6.57,10.97,30.33,6814.8,26.47,-9.71,36.18,10.19,2.95,19.24,-6.09,595.25,90.18,17.15,65.43,252.49,42.87,177.22,118.14,93.0,0.6808
microcavia_niata,15.54,9.45,45.15,3587.4,27.06,6.12,20.94,17.63,13.44,22.87,8.21,755.34,97.5,35.3,43.92,273.0,88.26,216.75,144.5,230.7,0.9172
microcavia_shiptoni,12.85,9.92,39.21,4512.6,26.77,1.46,25.31,15.38,10.32,21.71,3.99,518.41,70.25,21.56,50.08,196.69,53.91,150.36,100.24,209.0,0.7779
microcebus_berthae,14.53,9.76,46.33,3612.6,26.11,5.05,21.06,16.63,12.42,21.9,7.16,725.17,93.73,33.79,44.08,262.45,84.48,208.15,138.77,374.5,0.8973
microcebus_griseorufus,13.08,10.0,42.56,4129.2,26.01,2.51,23.5,15.43,10.73,21.31,4.86,576.74,76.62,25.22,47.53,214.52,63.05,166.54,111.03,353.8,0.8135
microcebus_murinus,15.1,9.66,48.03,3411.0,26.16,6.05,20.11,17.11,13.09,22.14,8.06,795.95,101.77,37.98,42.74,284.94,94.95,227.94,151.96,381.3,0.9249
microcebus_myoxinus,14.52,9.76,46.31,3614.4,26.11,5.04,21.07,16.63,12.42,21.9,7.15,724.57,93.66,33.76,44.1,262.25,84.39,207.99,138.66,374.4,0.897
microcebus_ravelobensis,16.45,9.42,52.78,2934.0,26.27,8.42,17.86,18.24,14.67,22.7,10.2,987.34,122.96,49.73,39.56,344.3,124.32,281.17,187.45,397.3,0.9707
microcebus_rufus,14.94,9.68,47.41,3477.6,26.17,5.75,20.42,16.98,12.89,22.08,7.79,772.43,99.12,36.57,43.18,277.52,91.43,221.37,147.58,375.1,0.9168
microcebus_sambiranensis,17.62,9.22,57.83,2529.0,26.39,10.45,15.94,19.22,16.03,23.2,12.05,1169.73,142.39,61.55,36.86,398.69,153.87,331.54,221.02,407.3,0.9893
microcebus_tavaratra,18.15,9.13,60.44,2350.8,26.46,11.35,15.1,19.66,16.64,23.44,12.86,1253.24,151.01,67.18,35.67,422.82,167.96,354.46,236.31,410.3,0.993
microdipodops_megacephalus,4.81,11.31,29.22,7347.6,26.09,-12.6,38.7,8.68,0.94,18.36,-8.73,690.44,107.15,17.85,68.98,300.02,44.61,206.78,137.85,113.4,0.6785
microdipodops_pallidus,5.9,11.13,30.25,6942.6,26.13,-10.65,36.78,9.58,2.22,18.78,-6.97,611.56,93.19,17.18,66.28,260.93,42.96,182.33,121.55,135.9,0.6719
microgale_brevicaudata,15.4,9.61,48.97,3306.6,26.19,6.57,19.61,17.36,13.44,22.26,8.53,835.24,106.18,40.34,42.04,297.31,100.85,238.9,159.27,384.1,0.9374
microgale_cowani,15.42,9.6,48.94,3306.6,26.21,6.59,19.61,17.38,13.46,22.29,8.55,835.71,106.24,40.36,42.04,297.48,100.91,239.03,159.35,381.0,0.9377
microgale_dobsoni,15.32,9.62,48.62,3340.8,26.2,6.42,19.78,17.3,13.34,22.24,8.4,822.68,104.78,39.58,42.27,293.39,98.94,235.4,156.93,379.9,0.9338
microgale_drouhardi,15.77,9.54,50.15,3180.6,26.24,7.22,19.02,17.68,13.87,22.43,9.12,885.08,111.75,43.37,41.2,312.89,108.41,252.78,168.52,385.6,0.9508
microgale_dryas,16.37,9.43,52.29,2973.6,26.29,8.25,18.04,18.17,14.57,22.69,10.06,971.05,121.2,48.69,39.82,339.37,121.74,276.66,184.44,391.3,0.9682
microgale_fotsifotsy,14.92,9.68,47.36,3483.0,26.17,5.72,20.45,16.97,12.88,22.08,7.76,770.53,98.9,36.46,43.22,276.92,91.15,220.84,147.23,374.8,0.916
microgale_gracilis,13.65,9.9,43.9,3931.2,26.06,3.49,22.56,15.9,11.39,21.54,5.75,628.06,82.57,28.15,46.21,231.19,70.38,180.95,120.63,360.4,0.8471
microgale_gymnorhyncha,15.33,9.61,48.66,3337.2,26.2,6.44,19.76,17.31,13.36,22.25,8.42,824.04,104.94,39.66,42.25,293.82,99.15,235.78,157.19,380.0,0.9342
microgale_longicaudata,15.77,9.54,50.13,3182.4,26.24,7.21,19.03,17.67,13.87,22.43,9.11,884.36,111.67,43.32,41.22,312.66,108.3,252.58,168.39,385.6,0.9507
microgale_monticola,17.37,9.26,56.46,2626.2,26.39,9.99,16.4,19.01,15.73,23.11,11.63,1125.49,137.77,58.61,37.51,385.74,146.53,319.36,212.91,400.7,0.9864
microgale_parvula,15.27,9.63,48.45,3360.6,26.19,6.32,19.87,17.25,13.28,22.22,8.31,815.2,103.94,39.13,42.4,291.03,97.82,233.31,155.54,379.4,0.9315
microgale_principula,14.87,9.69,47.21,3501.0,26.16,5.63,20.53,16.92,12.82,22.06,7.68,764.13,98.17,36.08,43.34,274.89,90.2,219.05,146.04,374.3,0.9136
microgale_pusilla,14.15,9.82,45.24,3749.4,26.09,4.38,21.71,16.32,11.98,21.75,6.55,681.26,88.7,31.23,45.0,248.37,78.07,195.86,130.57,368.4,0.8765
microgale_soricoides,15.36,9.61,48.74,3328.2,26.2,6.48,19.72,17.33,13.38,22.26,8.46,827.4,105.31,39.86,42.19,294.87,99.65,236.71,157.81,380.7,0.9353
microgale_taiva,13.66,9.9,43.93,3925.8,26.06,3.52,22.54,15.92,11.41,21.55,5.77,629.59,82.75,28.24,46.17,231.69,70.6,181.38,120.92,360.4,0.8479
microgale_talazaci,15.76,9.54,50.11,3184.2,26.23,7.2,19.04,17.67,13.86,22.43,9.1,883.64,111.59,43.28,41.23,312.44,108.19,252.38,168.25,385.5,0.9505
microgale_thomasi,13.6,9.91,43.78,3947.4,26.05,3.41,22.64,15.87,11.34,21.53,5.68,623.64,82.06,27.9,46.32,229.76,69.75,179.71,119.8,359.5,0.8443
microhydromys_richardsoni,21.73,8.48,89.29,1164.6,26.95,17.45,9.5,22.68,20.78,25.05,18.4,1769.32,198.61,106.51,27.76,556.12,266.27,493.43,328.95,417.7,0.9759
micromys_minutus,3.87,11.43,27.99,7797.6,26.32,-14.5,40.82,7.95,-0.21,18.16,-10.42,781.56,123.73,18.25,71.98,346.46,45.62,235.24,156.83,46.6,0.6854
micronycteris_hirsuta,25.97,7.58,88.35,113.4,30.69,22.11,8.58,26.83,25.11,28.97,22.97,2008.95,210.85,132.66,20.76,590.37,331.66,553.22,368.81,259.1,0.9009
micronycteris_megalotis,22.44,8.33,89.28,1000.8,27.57,18.24,9.33,23.37,21.5,25.7,19.17,1828.48,203.17,111.73,26.67,568.89,279.33,508.93,339.29,385.5,0.9665
micronycteris_minuta,21.54,8.47,81.61,1350.0,27.25,16.87,10.38,22.58,20.51,25.17,17.91,1709.53,194.1,101.15,29.0,543.49,252.87,477.81,318.54,358.7,0.978
micronycteris_schmidtorum,23.1,8.18,89.1,856.8,28.15,18.97,9.18,24.02,22.18,26.31,19.89,1875.88,206.57,116.13,25.71,578.38,290.32,521.22,347.48,350.8,0.9565
microperoryctes_longicauda,22.21,8.4,89.37,982.8,27.38,17.97,9.4,23.15,21.27,25.5,18.91,1827.46,202.83,111.85,26.55,567.93,279.63,508.54,339.03,429.4,0.9698
microperoryctes_papuensis,20.61,8.65,74.14,1623.6,27.02,15.36,11.67,21.77,19.44,24.69,16.52,1594.55,184.08,91.92,30.82,515.42,229.8,447.13,298.09,374.0,0.987
micropotamogale_lamottei,23.07,8.03,80.51,1265.4,28.55,18.58,9.98,24.06,22.07,26.56,19.57,1770.89,200.03,105.61,28.44,560.08,264.03,494.46,329.64,164.3,0.9568
micropotamogale_ruwenzorii,24.88,7.87,88.72,234.0,29.76,20.89,8.87,25.77,24.0,27.99,21.78,1985.27,210.02,129.77,21.56,588.07,324.43,547.5,365.0,369.2,0.924
micropteropus_pusillus,26.44,7.44,88.15,102.6,31.08,22.64,8.44,27.28,25.6,29.39,23.49,2019.46,211.8,133.48,20.68,593.04,333.7,556.04,370.69,191.7,0.8903
microryzomys_altissimus,24.98,7.72,88.53,541.8,29.77,21.05,8.72,25.85,24.1,28.03,21.92,1968.81,212.49,125.33,23.61,594.98,313.32,544.98,363.32,210.6,0.922
microryzomys_minutus,24.51,7.84,88.69,601.2,29.37,20.53,8.84,25.39,23.63,27.6,21.41,1950.97,211.37,123.55,24.01,591.84,308.87,540.43,360.28,254.4,0.9314
microsciurus_alfari,21.91,8.24,69.92,1648.8,28.39,16.6,11.79,23.09,20.73,26.03,17.78,1615.37,186.76,92.89,30.99,522.94,232.24,453.1,302.07,162.3,0.973
microsciurus_flaviventer,22.35,8.24,81.58,1292.4,27.9,17.8,10.1,23.36,21.34,25.88,18.81,1746.1,197.56,103.87,28.62,553.16,259.67,487.7,325.13,262.0,0.9676
microsciurus_mimulus,24.14,7.85,88.7,871.2,29.01,20.16,8.85,25.03,23.26,27.24,21.04,1896.94,209.07,117.28,25.81,585.41,293.2,527.17,351.45,183.9,0.9384
microsciurus_santanderensis,22.63,8.17,82.31,1254.6,28.09,18.17,9.92,23.63,21.64,26.11,19.16,1764.17,199.14,105.32,28.36,557.59,263.29,492.53,328.35,235.8,0.9636
microtus_abbreviatus,-5.27,13.05,23.55,10888.2,25.21,-30.21,55.42,0.27,-10.81,14.13,-24.67,648.6,116.6,5.41,92.59,326.49,13.51,204.0,136.0,0.0,0.4643
microtus_agrestis,-2.61,12.63,24.98,9858.6,25.2,-25.36,50.55,2.45,-7.66,15.08,-20.3,826.45,142.67,9.83,85.72,399.47,24.58,254.43,169.62,74.7,0.5614
microtus_arvalis,-0.97,12.4,26.34,9126.0,24.93,-22.16,47.09,3.74,-5.68,15.51,-17.45,874.19,146.46,13.96,80.84,410.1,34.89,267.0,178.0,166.9,0.6006
microtus_cabrerae,6.04,10.99,28.98,7185.6,26.91,-11.03,37.93,9.84,2.25,19.32,-7.23,676.96,104.3,18.11,67.9,292.03,45.27,202.38,134.92,0.0,0.7042
microtus_californicus,6.54,11.04,31.12,6663.6,26.05,-9.42,35.47,10.09,3.0,18.96,-5.87,558.32,83.99,16.55,64.42,235.19,41.38,165.94,110.63,168.5,0.661
microtus_canicaudus,2.33,11.78,27.91,8094.6,25.56,-16.67,42.22,6.55,-1.89,17.11,-12.45,812.81,130.36,17.64,73.96,365.0,44.09,245.45,163.64,143.8,0.6568
microtus_chrotorrhinus,3.3,11.49,27.25,8083.8,26.49,-15.68,42.17,7.52,-0.92,18.06,-11.46,832.87,133.51,18.12,73.89,373.83,45.3,251.48,167.65,0.0,0.6846
microtus_duodecimcostatus,5.77,11.04,28.79,7275.6,26.87,-11.49,38.36,9.6,1.93,19.19,-7.66,693.91,107.34,18.21,68.5,300.56,45.53,207.65,138.43,0.0,0.7039
microtus_guatemalensis,18.7,8.78,50.59,2826.0,28.24,10.89,17.34,20.43,16.96,24.77,12.63,1079.23,133.6,55.01,38.84,374.08,137.51,306.96,204.64,102.7,0.9829
microtus_guentheri,6.09,11.18,31.62,6643.8,25.55,-9.82,35.37,9.63,2.56,18.48,-6.29,543.34,81.67,16.17,64.29,228.67,40.42,161.45,107.63,246.9,0.6415
microtus_kikuchii,13.14,9.93,41.2,4258.8,26.4,2.29,24.11,15.55,10.73,21.58,4.7,557.0,74.49,23.95,48.39,208.58,59.89,161.08,107.39,284.0,0.804
microtus_levis,-0.6,12.33,26.51,9007.2,25.0,-21.54,46.53,4.06,-5.25,15.69,-16.88,875.97,146.04,14.56,80.05,408.91,36.41,267.19,178.13,165.5,0.608
microtus_longicaudus,-0.47,12.29,26.34,9030.6,25.18,-21.46,46.64,4.19,-5.14,15.85,-16.8,880.42,146.92,14.52,80.2,411.38,36.31,268.62,179.08,135.1,0.6114
microtus_mexicanus,14.35,9.57,39.76,4248.0,27.58,3.52,24.06,16.75,11.94,22.77,5.93,586.46,78.39,25.26,48.32,219.49,63.14,169.58,113.05,103.6,0.8362
microtus_miurus,-8.27,13.69,23.22,11635.2,24.15,-34.8,58.94,-2.38,-14.17,12.36,-28.9,484.11,89.54,4.03,97.57,250.73,10.09,156.49,104.32,110.8,0.3473
microtus_montanus,3.94,11.43,28.22,7731.0,26.22,-14.29,40.51,7.99,-0.11,18.11,-10.24,767.07,121.09,18.19,71.54,339.04,45.48,230.71,153.81,67.7,0.6829
microtus_montebelli,5.86,11.22,31.33,6737.4,25.56,-10.26,35.82,9.44,2.28,18.39,-6.68,560.01,84.54,16.37,64.92,236.7,40.93,166.58,111.05,239.3,0.6447
microtus_oaxacensis,17.57,8.98,47.09,3191.4,28.06,8.99,19.07,19.48,15.67,24.25,10.9,922.95,116.6,45.17,41.28,326.47,112.92,263.63,175.75,104.0,0.9656
microtus_ochrogaster,4.61,11.25,28.03,7655.4,26.69,-13.46,40.15,8.62,0.59,18.66,-9.44,764.0,120.2,18.44,71.04,336.56,46.1,229.6,153.06,0.0,0.6986
microtus_oeconomus,-4.03,12.82,23.97,10483.2,25.4,-28.11,53.5,1.32,-9.38,14.69,-22.76,730.73,129.32,6.16,89.89,362.08,15.39,226.49,150.99,0.0,0.5124
microtus_oregoni,2.72,11.71,28.14,7966.8,25.61,-16.01,41.62,6.88,-1.44,17.29,-11.85,794.11,126.65,17.79,73.11,354.63,44.48,239.47,159.65,144.1,0.6611
microtus_pennsylvanicus,-0.29,12.14,25.45,9259.2,25.96,-21.77,47.72,4.48,-5.06,16.41,-17.0,894.55,150.7,13.62,81.73,421.96,34.05,273.61,182.41,0.0,0.6176
microtus_pinetorum,7.42,10.74,30.0,6735.6,27.11,-8.69,35.81,11.0,3.84,19.95,-5.11,595.59,89.9,17.42,64.9,251.72,43.55,177.16,118.11,0.0,0.7023
microtus_quasiater,16.49,9.17,44.12,3556.8,27.92,7.13,20.8,18.57,14.41,23.77,9.21,785.65,101.24,36.85,43.71,283.48,92.13,225.37,150.25,99.3,0.9326
microtus_richardsoni,2.28,11.73,27.23,8276.4,25.97,-17.11,43.08,6.58,-2.03,17.35,-12.8,847.55,137.0,17.53,75.18,383.6,43.83,256.46,170.97,66.9,0.6638
microtus_socialis,3.95,11.47,28.73,7610.4,25.91,-14.03,39.94,7.94,-0.05,17.92,-10.03,737.51,115.8,17.99,70.74,324.24,44.96,221.52,147.68,123.1,0.6739
